,song_name,song_lyrics
27,Stranger in Moscow,"Stranger in Moscow Lyrics[Verse 1]
I was wandering in the rain
Mask of life, feeling insane
Swift and sudden fall from grace
Sunny days seem far away
Kremlin's shadow belittling me
Stalin's tomb won't let me be
On and on and on it came
Wish the rain would just let me

[Chorus]
How does it feel (How does it feel?)
How does it feel
How does it feel
When you're alone
And you're cold inside?
[Verse 2]
Here abandoned in my fame
Armageddon of the brain
KGB was dogging me
Take my name and just let me be
Then a beggar boy called my name
Happy days will drown the pain
On and on and on it came and again, and again, and again
Take my name and just let me

[Chorus]
How does it feel (How does it feel?)
How does it feel
How does it feel
How does it feel
How does it feel (How does it feel now?)
How does it feel
How does it feel
When you're alone
And you're cold inside?
How does it feel (How does it feel?)
How does it feel
How does it feel
How does it feel
How does it feel (How does it feel now?)
How does it feel
How does it feel
When you're alone
And you're cold inside?
[Outro]
Like a stranger in Moscow
Lord have mercy
Like a stranger in Moscow, hee!
Lord have mercy
We're talking danger
We're talking danger, baby
Like a stranger in Moscow
We're talking danger
We're talking danger, baby
Like a stranger in Moscow
I'm living lonely
I'm living lonely, baby
Stranger in Moscow

[KGB interrogator - Russian to English Translation]
Why have you come from the West
Confess, to steal the great achievements of the people
The accomplishments of the worker21Embed"
28,Leave Me Alone,"Leave Me Alone Lyrics[Intro]
Aaow!
Hoo-hoo!

[Verse 1]
I don't care what you talkin' 'bout, baby
I don't care what you say
Don't you come walkin' beggin' back, mama
I don't care anyway
Time after time I gave you all of my money
No excuses to make
Ain't no mountain that I can't climb baby
All is goin' my way

[Pre-Chorus]
('Cause there's a time when you're right
And you know you must fight)
Who's laughin', baby? Don't you know
(And there's the choice that we make
And this choice you will take)
Who's laughin', baby?
[Chorus]
So just leave me alone, girl (Leave me alone, leave me alone)
Leave me alone
Leave me alone, girl (Leave me alone, leave me alone, leave me alone)
Leave me alone (leave me alone)
Stop it!
Just stop doggin' me around (Just stop doggin' me)
Hee-hee!
Hoo-hoo!

[Verse 2]
There was a time I used to say ""Girl, I need you""
But who is sorry now?
You really hurt, you used to take and deceive me
Now who is sorry now?
You got a way of makin' me feel so sorry
I found out right away
Don't you come walkin', beggin', I ain’t lovin' you
Don't you get in my way

[Pre-Chorus]
('Cause there's a time when you're right
And you know you must fight)
Who's laughin', baby? Don't you know
(And there's the choice that we make
And this choice you will take)
Who's laughin', baby?
[Chorus]
So just leave me alone, girl (Leave me alone, leave me alone)
Leave me alone
Leave me alone, girl (Leave me alone, leave me alone, leave me alone)
Leave me alone (Leave me alone)
Stop it!
Just stop doggin' me around
Hee-hee!
Hoo-hoo!
Aaow!

[Instrumental Inturleude]
Da-da-da-da
Da-da-da-da
Da-da-da-da
Da-da-da-da-da da-da da-da
Da-da-da-da-da
Da-da-da-da
Da-da-da-da
Da-da-da-da-da-da da-da da-da
Da-da-da-da-da da-da
Da-da-da-da
Da-da-da da
Ah, ah

[Pre-Chorus]
('Cause there's a time when you're right
And you know you must fight)
Who's laughin', baby? Don't you know, girl
(There's the choice that we make) (Stop it, baby)
(And this choice you will take) (Stop it, baby)
Who's laughin', baby?
[Chorus]
So just leave me alone, girl (Hee!) (Leave me alone, leave me alone)
Leave me alone
Leave me alone, girl (Leave me alone, leave me alone, leave me alone)
Leave me alone (Leave me alone)
Stop it!
Just stop doggin' me
Leave me alone, girl (Leave me alone, leave me alone)
Leave me alone
Leave me alone, girl (Leave me alone, leave me alone, leave me alone)
Leave me alone (Leave me alone)
Stop it!
Just stop doggin' me around
Hee-hee!
Hoo-hoo!

[Outro]
Don't come beggin' me
Don't come beggin'
Don't come lovin' me
Don't come beggin'
I love you
I don't want it
I don't, I don't, I don't, I, aaow!
Hee-hee!
Hoo-hoo!
Don't come beggin' me
Don't come beggin'
Don't come lovin' me
Don't come beggin'
I love you
I don't want it
I don't need it
I don't love ya17Embed"
29,In the Closet,"In the Closet Lyrics[Intro]
There is something I have to say to you
If you promise you'll understand
I cannot contain myself when in your presence
I'm so humble
Touch me, don't hide our love
Woman to man

[Verse 1]
She's just a lover who's doing me by
It's worth the giving, it's worth the try
You cannot cleave it or put it in the furnace
You cannot wet it, you cannot burn it

[Chorus]
She wants to give it
She wants to give it
Oh, she wants to give it (Dare me)
She wants to give it
Oh, she wants to give it (She wants to give it)
She wants to give it (Yeah)
Oh, she wants to give it
She wants to give it
Oh, she wants to give it
[Verse 2]
It's just a feeling, you have to soothe it
You can't neglect it, you can't abuse it
It's just desire, you cannot waste it
Then, if you want it
Then, won't you taste it

[Chorus]
She wants to give it
She wants to give it
Oh, she wants to give it (Dare me)
She wants to give it
Oh, she wants to give it (She wanna get it)
She wants to give it (Yeah)
Oh, she wants to give it
She wants to give it
Oh, she wants to give it

[Post-Chorus]
One thing in life you must understand
The truth of lust to woman to man
So open the door and you will see
There are no secrets
Make your move, set me free
Oh, because there's something about you, baby
That makes me want to give it to you
I swear there's something about you, baby (Oh)
Just promise me whenever we say (And we get it)
Or whatever we do to each other
For now we will be making a vow (Never knew)
To just keep it in the closet
[Verse 3]
If you can get it, is it worth the try?
I really want it, I can't deny
It's just desire, I really love it
'Cause if it's aching, you have to rub it

[Chorus]
She wants to give it
She wants to give it
Oh, she wants to give it (Dare me)
She wants to give it
Oh, she wants to give it (Get it)
She wants to give it (Yeah)
Oh, she wants to give it (Dare me)
She wants to give it
Oh, she wants to give it

[Post-Chorus]
Just open the door and you will see
This passion burns inside of me
Don't say to me you'll never tell
Touch me there, make the move, cast the spell
Oh, because there's something about you, baby
That makes me want to give it to you
I swear there's something about you, baby
That makes me want
Just promise me whatever we say
Or do to each other (Whatever we do)
For now we'll make a vow
To just keep it in the closet
Because there's something about you, baby
That makes me want to give it to you
Because there's something about you, baby
That makes me want to give it to you
I swear there's something about you, baby
That makes me want to give it to you
I swear there's something about you, baby
That makes me want to give it to you
I swear there's something about you, baby
That makes me want to give it to you
There's something about you, baby
That makes me want
Just promise me whatever we say
Or whatever we do to each other (Whatever we do)
For now we'll make a vow
To just keep it in the closet
[Chorus]
She wants to give it (Dare me)
Keep it in the closet
She wants to give it (Dare me)
Keep it in the closet
She wants to give it
Oh, she wants to give it (Dare me)
She wants to give it
Oh, she wants to give it
She wants to give it
Oh, she wants to give it
She wants to give it
Oh, she wants to give it
She wants to give it
Dare me
She wants to give it
Oh, she wants to give it
She wants to give it (Keep it in the closet)
She wants to give it
She wants to give it (Keep it in the closet)
She wants to give it
Oh, she wants to give it (Dare me)11Embed"
30,Who Is It,"Who Is It Lyrics[Verse 1]
I gave her money, I gave her time
I gave her everything inside one heart could find
I gave her passion, my very soul
I gave her promises and secrets so untold

[Pre-Chorus]
And she promised me forever
And a day we'd live as one
We made our vows we'd live a life anew
And she promised me in secret
That she'd love me for all time
It's a promise so untrue
Tell me what will I do?

[Chorus]
And it doesn't seem to matter
And it doesn't seem right
'Cause the will has brought no fortune
Still I cry alone at night
Don't you judge of my composure
'Cause I'm lying to myself
And the reason why she left me
Did she find in someone else?
[Post-Chorus]
Who is it?
Is it a friend of mine?
Who is it?
Is it my brother?
Who is it?
Somebody hurt my soul now
Who is it?
I can't take this stuff no more

[Verse 2]
I am the damned, I am the dead
I am the agony inside the dying head
This is injustice, woe unto thee
I pray this punishment would have mercy on me

[Pre-Chorus]
And she promised me forever
That we'd live our life as one
We made our vows we'd live a love so true
It seems that she has left me
For such reasons unexplained
I need to find the truth
But see, what will I do?

[Chorus]
And it doesn't seem to matter
And it doesn't seem right
'Cause the will has brought no fortune
Still I cry alone at night
Don't you judge of my composure
'Cause I'm bothered everyday
And she didn't leave a letter
She just up and ran away
[Post-Chorus]
Who is it?
It is a friend of mine?
Who is it?
Is it my brother?
Who is it?
Somebody hurt my soul now
Who is it?
I can't take it 'cause I'm lonely

[Bridge]
Hee-hee, hee-hee
Don't try to pick me
Don't try, quit it
I never was, I never would
Just won't stop
Don't bother me
Don't bother me

[Pre-Chorus]
Who is it?
It is a friend of mine?
Who is it?
To me, I'm bothered
Who is it?
Somebody hurt my soul now
Who is it?
I can't take it 'cause I'm lonely
[Chorus]
And it doesn't seem to matter (Hee-hee)
And it doesn't seem right (Hee-hee)
'Cause the will has brought no fortune
Still I cry alone at night
Don't you judge of my composure (Body)
'Cause I'm lying to myself
And the reason why she left me
Did she find in someone else?

[Chorus]
And it doesn't seem to matter (Don't bother me)
And it doesn't seem right (Da da da da)
'Cause the will has brought no fortune
Still I cry alone at night (Think of another brother)
Don't you judge of my composure
'Cause I'm bothered every day
And she didn't leave a letter
She just upped and ran away (You can really say I'm lonely)
And it doesn't seem to matter
And it doesn't seem right (Hee-hee!)
'Cause the will has brought no fortune
Still I cry alone at night
Don't you judge of my composure (Don't be, don't be, don't be judging)
'Cause I'm lying to myself
And the reason why she left me (Don't be, don't do)
Did she find in someone else? (Can't take it 'cause I'm lonely)
And it doesn't seem to matter (Don't bother me)
And it doesn't seem right (This won't cut it)
'Cause the will has brought no fortune
Still I cry alone at night (Think of another brother)
Don't you judge of my composure (Don't be judging)
'Cause I'm bothered every day (Don't be, don't be)
And she didn't leave a letter
She just upped and ran away (Can't you really feel I'm lonely?)
And it doesn't seem to matter (Hee-hee!)
And it doesn't seem right (Hee-hee!)
'Cause the will has brought no fortune
Still I cry alone at night (She don't, she don't want me)
Don't you judge of my composure
'Cause I'm bothered every day (She don't, she don't, she don't need it)
And she didn't leave a letter (She don't, she don't want it)
She just upped and ran away (Is it my brother?)
And it doesn't seem to matter (Don't bother me, you just couldn't)
And it doesn't seem right
'Cause the will has brought no fortune (Da da, da da, da da, da)
Still I cry alone at night
Don't you judge of my composure (Hee!)
'Cause I'm lying to myself (Hee!)
And the reason why she left me
Did she find in someone else? (I can't take it 'cause I'm lonely)24Embed"
31,Love Never Felt So Good (Original Version),"Love Never Felt So Good (Original Version) Lyrics[Intro]
One, two, three

[Verse 1]
Baby, love never felt so good
And I'd doubt if it ever could
Not like you hold me, hold me
Oh baby, love never felt so fine
And I’d doubt if it's never mine
Not like you hold me, hold me

[Refrain]
And the night is gonna be just fine
Gotta fly, gotta see
I can't wait, I can't take it
[Chorus]
'Cause baby, every time I love you
In and out my life, in and out baby
Tell me, if you really love me
It's in and out my life, in and out baby
So baby, yes, love never felt so good

[Verse 2]
Oh baby, love never felt so fine
And I’d doubt if it's ever mine
Not like you hold me, hold me
Oh baby, love never felt so good
And I’d doubt if it ever could
Not like you hold me, hold me

[Refrain 2]
And the night through the thick and thin
Gotta fly, gotta see, can't believe
I can't take it

[Chorus]
Cause baby, every time I love you
It’s in and out my life, in and out baby
Tell me, if you really love me
It's in and out my life, driving me crazy
Baby, love never felt so good (Oh good, uh-huh, uh-huh, mmm)
[Verse 3]
Oh baby, love never felt so fine
And I’d doubt if it was mine, all mine
Not like you hold me, hold me
Oh baby, love never felt so good, so good
And I’d doubt if it ever could
Not like you hold me, hold me

[Refrain 3]
And the nights, that feels good
Gotta fly, gotta see
Can't believe
I can't take it

[Chorus]
'Cause baby, every time I love you
It's in and out my life, in and out, baby
Tell me if you really love me
It's in and out my life, driving me crazy
Cause baby, love never felt so good

[Outro]
Got what you got, so good
Oh it never felt so good
Never felt so good
Don't you know, it never felt so good
Never felt so good (Yeah, yeah)
It never felt so good
Never felt so good (Yeah)
Alright, that's fine
That's it3Embed"
32,She’s Out of My Life,"She’s Out of My Life Lyrics[Chorus]
She's out of my life
She's out of my life
And I don't know whether to laugh or cry
I don't know whether to live or die
And it cuts like a knife
She's out of my life

[Verse 1]
It's out of my hands
It's out of my hands
To think for two years she was here
And I took her for granted, I was so cavalier
Now, the way that it stands
She's out of my hands
[Bridge]
So, I've learned that love's not possession
And I've learned that love won't wait
Now, I've learned that love needs expression
But, I've learned too late

[Chorus]
And she's out of my life
She's out of my life
Damned indecision and cursed pride
Kept my love for her locked deep inside
And it cuts like a knife
She's out of my life23Embed"
33,The Lady in My Life,"The Lady in My Life Lyrics[Verse 1]
There'll be no darkness tonight
Lady, our love will shine (Lighting the night)
Just put your trust in my heart
And meet me in paradise (Now is the time)
Girl, you're every wonder in this world to me
A treasure time won't steal away

[Chorus]
So listen to my heart
Lay your body close to mine
Let me fill you with my dreams
I can make you feel alright
And, baby, through the years
Going to love you more each day
So I promise you tonight
That you will always be the lady in my life
[Verse 2]
Lay back in my tenderness
Let's make this a night we won't forget
Girl, I need your sweet caress, oh
Reach out to a fantasy
Two hearts in a beat of ecstasy
Come to me, girl

[Chorus]
And I will keep you warm through the shadows of the night
Let me touch you with my love
I can make you feel so right
And, baby, through the years even when we're old and gray
I will love you more each day
'Cause you will always be the lady in my life

[Bridge]
Stay with me
I want you to stay with me
I need you by my side
Don't you go nowhere
(Ooh, girl, let me keep you warm)
Let me keep you warm
(You are the lady in my life)
You're my lady
(Feel you with the sweetest love)
I want to squeeze you
(Always the lady in my life)
I want to touch you, baby
(Lay back in my tenderness)
(You are the lady in my life)
(Rock me with your sweet caress)
(Always the lady in my life)
You're my lady and I love you, girl
(Ooh, girl, let me keep you warm)
(You are the lady in my life)
Don't you go nowhere
(Feel you with the sweetest love)
(Always the lady in my life)
I love you I, love you, I need you, I want you, baby
(Lay back in my tenderness)
Stay with me
(You are the lady in my life)
Don't you go nowhere
(Rock me with your sweet caress)
And I love you, baby
(Always the lady in my life)
Woo, ooh, baby
Don't go nowhere
You're my lady
All through the night
[Outro]
(Ooh, girl, let me keep you warm)
I want to give you all
(You are the lady in my life)
In my life
(Feel you with the sweetest love)
Let me be your baby
(Always the lady in my life)
All over, all over, all over
(Lay back in my tenderness)
Lay back with me
(You are the lady in my life)
Let me touch you, girl
(Rock me with your sweet caress)
Lay back with me
(Always the lady in my life)
All over, all over, all over
(Ooh, girl, let me keep you warm)
All over, all over
(You are the lady in my life)
All over, all over, baby, woo
(Fill you with the sweetest love)
(Always the lady in my life)
You're my lady
(Lay back in my tenderness)
You're my lady, babe
(You are the lady in my life)22Embed"
34,Butterflies,"Butterflies Lyrics[Intro: Michael Jackson & Marsha Ambrosius]
Butterflies
Da de-de-da
Da de-de-da, da de-de-da
Da de-de-da, da-da
(La-la-aa-ah)
Da de -de -da, da de -de-da
Da de-de-da de-de-da
(Oh I, oh I)
Da de-de de-da, lda de-da-dum
Da de -de -de -da, da-dum, da-dum, da-dum
Butterflies, inside

[Verse 1]
All you got to do is walk away and pass me by
Don't acknowledge my smile
When I try to say hello to you, yeah
And all you gotta do is not answer my call
When I'm trying to get through
Keep me wondering why, when all I can do is sigh
I just wanna touch you
[Chorus]
I just wanna touch and kiss
And I wish that I could be with you tonight (You give me)
'Cause you give me butterflies
Inside, inside and I

[Verse 2]
All I gotta say is that I must be dreamin', can't be real
You're not here with me
Still I can feel you near to me, yeah
I caress you, let you taste us, just so blissful listen
I would give you anything baby
Just make my dreams come true
Oh baby you give me butterflies

[Chorus]
I just wanna touch and kiss
And I wish that I could be with you tonight (You give me)
Ah, 'cause you give me butterflies
Inside, inside and I
I just wanna touch and kiss
And I wish that I could be with you tonight (You give me)
Ah, 'cause you give me butterflies
Inside, inside and I

[Bridge]
If you will take my hand, baby, I will show you
Guide you to the light, then
If you will be my love, baby, I will love you
Love you, 'til the end of time
[Chorus: Michael Jackson & Marsha Ambrosius]
I just wanna touch and kiss
And I wish that I could be with you tonight (Girl, you give me)
Ah, you give me butterflies
Inside, inside and I (I just wanna touch you)
I just wanna touch and kiss (I wanna, I wanna, be with you, girl)
And I wish that I could be with you tonight (Talk to me, baby) (Inside)
Ah, you give me butterflies
Inside, inside and I
I just wanna touch and kiss (I wanna touch you)
And I wish that I could be with you tonight (Butterflies)
Ah, you give me butterflies
Inside, inside and I
I just wanna touch and kiss
And I wish that I could be with you tonight
Ah, you give me butterflies
Inside, inside and I
I just wanna touch and kiss (I wanna, I wanna, be with you, girl)
And I wish that I could be with you tonight (Wanna be with you) (You give me)
Ah, you give me butterflies
Inside, inside and I22Embed"
35,Unbreakable,"Unbreakable Lyrics[Intro: Michael Jackson]
Yeah, yeah, ah

[Verse 1: Michael Jackson]
Now I'm just wonderin', ah, why you think, uh
That you can get to me, uh, with anything? Nah
Seems like you'd know by now when and how I get down, nah
And with all that I've been through, ah, I'm still around

[Pre-Chorus: Michael Jackson]
Don't you ever make no mistake
Baby, I got what it takes
And there's no way, you'll never get me (Come on, uh)
And why can't you see that you'll never, ever hurt me?
'Cause I won't let it be, see, I'm too much for you, baby (Take on)
[Chorus: Michael Jackson]
You can't believe it, ah
You can't conceive it
And you can't touch me, ah
'Cause I'm untouchable
And I know you hate it, ah
And you can't take it
You'll never break me, ah
'Cause I'm unbreakable

[Break: Michael Jackson]
Doo-doo-dah
Oh, dah, ah, a-da, well, ah, ah

[Verse 2: Michael Jackson]
Now you can't stop me, nah, even though you think, ah
That if you block me, ah, you've done your thing, ah
And when you bury me underneath all your pain
I'm steady laughin', hah, while surfacing

[Pre-Chorus: Michael Jackson]
Don't you ever make no mistake
Baby, I've got what it takes (Yeah)
And there's no way, you'll never get me (You can't do it, baby)
And why can't you see that you'll never ever hurt me? (Come on)
'Cause I won't let it be, see, I'm too much for you baby
(I'm too much for you, baby)
[Chorus: Michael Jackson]
You can't believe it, ah
You can't conceive it
And you can't touch me, ah
'Cause I'm untouchable
And I know you hate it, ah
And you can't take it
You'll never break me (You can't break me), ah
'Cause I'm unbreakable
You can't believe it (Yeah, unbreakable)
Ah, you can't conceive it
And you can't touch me (You can't touch me)
Ah, 'cause I'm untouchable (Why do you do it, baby?)
And I know you hate it (Come on, now), ah
And you can't take it (Yeah)
You'll never break me
You can't stand it, because I'm unbreakable

[Bridge: Michael Jackson & The Notorious B.I.G]
You can try to stop me, uh
But it won't do a thing
No matter what you do
I'm still gonna be here (Be here)
Through all your lies and silly games
I'ma still remain the same
I'm (Uh) un—(Uh)—breakable (What? Uh)
[Verse 3: The Notorious B.I.G.]
A lime to a lemon, my D.C. women
Bringing in 10 G minimums to condos with elevators in 'em
Vehicles with televisions in 'em
Watch they entourage turn yours to just mirages
Disappearing acts, strictly 9's and MAC's
Killers be serial, Copperfield material
My dreams is vivid, work hard to live it
Any place I visit, I got land there
How can players stand there and say I sound like them? Hello
Push wigs back and push six Coupes that's yellow
Plus clips that expand from hand to elbow
Spray up your Day's Inn, any telly you in
Crack baggin', sick of braggin' how my mink be draggin'
Desert E's, street sweepers inside the Beamer wagon
I rely on Bed-Stuy to shut it down if I die
Put that on my diamond bezel, you're messin' with the devil, what?

[Chorus: Michael Jackson]
You can't believe it, ah
You can't conceive it (Yeah)
And you can't touch me, ah (I'm untouchable)
'Cause I'm untouchable ('Cause I'm untouchable)
And I know you hate it, ah
And you can't take it (Yeah)
You'll never break me (Ah), nah
'Cause I'm unbreakable (I'm unbreakable)
You can't believe it, ah
You can't conceive it (You, you, you, you, you!)
And you can't touch me, ah
'Cause I'm untouchable
And I know you hate it (You hate it)
And you can't take it (Hoo!)
You'll never break me (I'm unbreakable)
'Cause I'm unbreakable
You can't believe it, ah (Yeah, yeah, yeah, yeah) (Hoo-hoo-hoo!)
You can't conceive it
And you can't touch me (Yeah), ah
'Cause I'm untouchable
And I know you hate it (Why did you do it?)
And you can't take it (Just why did you do it?) (Hoo-hoo-hoo-hoo!)
You'll never break me
You can't touch me, you can't break me
You can't stand it, because I'm unbreakable

[Outro: Michael Jackson]
Ooh!
Go on16Embed"
36,Blood on the Dance Floor,"Blood on the Dance Floor Lyrics[Verse 1]
She got your number, ah
She know your game, ah
She put you under, ah
It's so insane, ah
Since you seduced her, ah
How does it feel? Ah
To know that woman, ah
Is out to kill

[Refrain]
Every night stance is like taking a chance
It's not about love and romance
And now you're going to get it
Ah, every hot man is out taking a chance
It's not about love and romance
And now you do regret it
[Pre-Chorus]
To escape the world, I've got to enjoy that simple dance
And it seemed that everything was on my side
(Blood on my side)
She seemed sincere like it was love and true romance
And now she's out to get me
But I just can't take it
Just can't break it

[Chorus]
Susie got your number and Susie ain’t your friend
Look who took you under with seven inches in
Blood is on the dance floor, blood is on the knife
Susie's got your number and Susie says it's right

[Verse 2]
She got your number, ah
How does it feel? Ah
To know this stranger, ah
Is about to kill, ah
She got yo' baby, ah
It happened fast, ah
If you could only, ah
Erase the past (Ah)

[Refrain]
Every night stance is like taking a chances (Ah)
It's not about love and romance
And now you're going to get it
Ah, every hot man is out taking a chance
It's not about love and romance
And now you do regret it
[Pre-Chorus]
To escape the world, I got to enjoy this simple dance
And it seemed that everything was on my side
(Blood on my side)
It seemed sincere like it was love and true romance
And now she's out to get me
But I just can't take it
Just can't break it

[Chorus]
Susie got your number and Susie ain’t your friend
Look who took you under with seven inches in
Blood is on the dance floor, blood is on the knife
Susie got your number, you know Susie says it's right (Hoo-hoo)

[Chorus]
Susie's got your number
Susie ain’t your friend (Ah, it's goin' down, baby)
Look who took you under, she put seven inches in
Blood is on the dance floor, blood is on the knife (It's goin' down, baby)
Susie's got your number (Ah)
Susie says it's right

[Outro]
It was blood on the dance floor
(Blood on the dance floor)
It was blood on the dance floor
(Blood on the dance floor)
It was blood on the dance floor
(Blood on the dance floor)
It was blood on the dance floor
(Blood on the dance floor)
And I just can't take it
The girl won't break it
Hoo!10Embed"
37,Ben,"Ben Lyrics[Verse 1]
Ben, the two of us need look no more
We both found what we were looking for
With a friend to call my own
I'll never be alone
And you my friend will see
You've got a friend in me
(You've got a friend in me)

[Verse 2]
Ben, you're always running here and there
(Here and there)
You feel you're not wanted anywhere
(Anywhere)
If you ever look behind
And don't like what you find
There's something you should know
You've got a place to go
(You've got a place to go)
[Bridge]
I used to say ""I"" and ""me""
Now it's ""us"", now it's ""we""
(I used to say ""I"" and ""me"")
(Now it's ""us"", now it's ""we"")

[Verse 3]
Ben, most people would turn you away (Turn you away)
I don't listen to a word they say (A word they say)
They don't see you as I do
I wish they would try to
I'm sure they'd think again
If they had a friend like Ben

[Outro]
(A friend)
Like Ben
(Like Ben)
Like Ben14Embed"
38,Baby Be Mine,"Baby Be Mine Lyrics[Verse 1]
I don't need no dreams when I'm by your side, ooh-ooh
Every moment takes me to paradise
Darling, let me hold you
I'll warm you in my arms and melt your fears away
Show you all the magic that a perfect love can make
I need you night and day

[Chorus]
So baby, be mine (Baby, you got to be mine), ow
And girl I'll give you all I got to give
So baby, be my girl (All the time), ooh-ooh
And we can share this ecstasy
As long as we believe in love

[Break]
Ooh, ooh-ooh
[Verse 2]
I won't give you reason to change your mind
(I can't sit still, you thrill me, baby, be mine)
You are all the future that I desire
Girl, I need to hold you
Share my feelings in the heat of love's embrace
Show you all the passion burning in my heart today
It's never gonna fade

[Chorus]
So baby, be mine (Baby you got to be mine), ow
And girl I'll give you all I got to give
So baby, be my girl (All the time), ooh-ooh
You're everything this world could be
The reason that I live, oh

[Bridge]
Won't you stay with me until the morning sun
I promise you now that the dawn will be different
Lady can't you see that heaven's just begun
It's living here inside our hearts

[Verse 3]
There'll be no more mountains for us to climb
(I can't be still, you thrill me, baby, be mine)
This will be a love lasting for all time
Girl, you got to hold me
We can touch the sky and light the darkest day
Hold me, only you and I can make sweet love this way
There's no more I can say-
[Chorus]
So baby, be mine (Baby be mine, baby you got to be mine)
Ow! (Tell me that you love me all the time)
And girl I'll give you all I got to give (Say you're thinking of me)
So baby, be mine (Girl be mine, all the time)
Ooh-ooh (Show me how it should be, hold me tight)
You're everything this world could be (Every night)
The reason that I live (It's alright, every night)

[Outro]
Baby, be my girl
(Baby be mine, tell me that you love me all the time)
And girl I'll give you all I got to give
(Say you're thinking of me, girl be mine)
So baby, be mine, baby, be mine
(Show me how it should be, hold me tight)
You're everything this world could be to me
(Every night, it's alright)
C'mon, girl (Baby be mine), c'mon girl (Tell me that you love me)
Ow! (All the time) hoo! (Say you're thinking of me)
So baby, be mine (Girl be mine, show me how it should be)
You're everything this world could be to me
(Every night, it's alright)
C'mon, girl (Baby be mine), c'mon girl (Tell me that you love me)
Baby be mine (All the time), hoo! (Say you're thinking of me)
So baby, be mine, girl9Embed"
39,Ghosts,"Ghosts Lyrics[Verse 1]
There's a ghost down in the hall
There's a ghoul upon the bed
There's something in the walls
There's blood up on the stairs
And it's floating through the room
And there's nothing I can see
I know This place is doomed
Because now it's haunting me

[Refrain]
I don't understand it
Hey!
I don't understand it!
Aaow!
[Verse 2]
There's a tapping in the floor
There's a creak behind the door
There's a rocking in the chair
But there's no-one sitting there
There's a ghostly smell around
But nobody to be found
And a coughing and a yawning
Where a restless soul is going

[Refrain]
Don't understand it
(Got a ghost, got a break in the walls)
Hey!
(Got a ghoul, got a break in the halls)
Don't understand it!
(Got a ghost, got a break in the walls)
(Got a ghoul, got a break in the halls)
(Got a ghost, got a break in the walls)
(Got a ghoul, got a break in the halls)
(Got a ghost, got a break in the walls)
(Got a ghoul, got a break in the halls)

[Chorus]
And who gave you the right to scare my family?
And who gave you the right to shame my baby, she needs me
And who gave you the right to shake my family tree?
You put a knife in my back, shot an arrow in me!
Tell me, are you the ghost of jealousy?
The ghost of jealousy
[Verse 3]
There's a tapping in the floor
There's a creak behind the door
There's a rocking in the chair
But nobody sitting there
There's a ghostly smell around
But nobody to be found
And a coffin in-lay open
Where a restless soul is spoiling

[Refrain]
Don't understand it!
(Gotta ghost gotta break in the walls)
Yeah yeah!
(Got a ghoul, got a break in the halls)
Don't understand it!
(Got a ghost, got a break in the walls)
You’re just a dog gone!
(Got a ghoul, got a break in the halls)
Aaow!

[Chorus]
And who gave you the right to scare my family?
And who gave you the right to scare my baby
She needs me
And who gave you the right to shake my family tree?
And who gave you the right to take intrusion
To see me?
And who gave you the right to shake my family?
And who gave you the right to hurt my baby
She needs me
And who gave you the right to shake my family tree?
You put a knife in my back, shot an arrow in me!
Tell me, are you the ghost of jealousy?
A suckin' ghost of jealousy
Aaow!
And who gave you the right to shake my family?
And who gave you the right to shake my baby
She needs me
And who gave you the right to shake my family tree?
And who gave you the right to take intrusion
To see me?
And who gave you the right to hurt my family?
And who gave you the right hurt my baby, she needs me
And who gave you the right to scare my family tree?
You put a knife in my back, shot an arrow in me!
Tell me, are you the ghost of jealousy?
The ghost of jealousy
Aaow!
[Outro]
Dog gone
But there's no doubt about it, piece of mind
Tell me, are you the ghost of jealousy?18Embed"
40,Another Part of Me,"Another Part of Me Lyrics[Verse 1]
We're takin' over, we have the truth
This is the mission, to see it through
Don't point your finger, not dangerous
This is our planet, you're one of us

[Chorus]
We're sendin' out, a major love
And this is our, message to you (Message to you)
The planets are linin' up, we're bringin' brighter days
They're all in line, waitin' for you, can't you see?
You're just another part of me
Hee-hee!
Ooh!

[Verse 2]
A revelation, fulfill the truth
The final message, we'll bring to you
There is no danger, fulfill the truth
So come together, we need you
[Chorus]
We're sendin' out, a major love
And this is our, message to you (Message to you)
The planets are linin' up, we're bringin' brighter days
They're all in line, waitin' for you, so know the truth
You're just another part of me
Hee-hee!
Ooh!
Doo-doo-doo-doo
Ooh!

[Insturmental Interlude]
Shoo, shoo
Shoo, shoo
Ooh!

Hee-hee-hee!
Ooh!

[Chorus]
We're sendin' out, a major love
And this is our, message to you (Message to you)
The planets are linin' up, we're bringin' brighter days
They're all in line, waitin' for you, can't you see?
You're just another part of me
Hee-hee!
Ooh!
Another part of me
Ooh!
[Outro]
We're takin' over, hee-hee!
Ooh!
This is the truth, baby, hee!
Another part of me
Ooh!12Embed"
